40.500000 0.240521 0.890977
40.600000 0.240999 0.890577
40.700000 0.241475 0.890176
40.800000 0.241960 0.889773
40.900000 0.242450 0.889369
41.000000 0.242941 0.888964
41.100000 0.243440 0.888557
41.200000 0.243944 0.888148
41.300000 0.244450 0.887738
41.400000 0.244961 0.887327
41.500000 0.245479 0.886913
41.600000 0.246000 0.886499
41.700000 0.246527 0.886082
41.800000 0.247058 0.885665
41.900000 0.247592 0.885245
42.000000 0.248134 0.884824
42.100000 0.248681 0.884402
42.200000 0.249231 0.883978
42.300000 0.249785 0.883552
42.400000 0.250348 0.883124
42.500000 0.250915 0.882694
42.600000 0.251486 0.882264
42.700000 0.252062 0.881831
42.800000 0.252645 0.881397
42.900000 0.253234 0.880960
43.000000 0.253826 0.880522
43.100000 0.254427 0.880083
43.200000 0.255028 0.879641
43.300000 0.255638 0.879198
43.400000 0.256254 0.878753
43.500000 0.256878 0.878306
43.600000 0.257503 0.877857
43.700000 0.258136 0.877406
43.800000 0.258774 0.876953
43.900000 0.259419 0.876499
44.000000 0.260071 0.876042
44.100000 0.260728 0.875584
44.200000 0.261388 0.875123
44.300000 0.262058 0.874661
44.400000 0.262735 0.874196
44.500000 0.263413 0.873730
44.600000 0.264103 0.873261
44.700000 0.264800 0.872790
44.800000 0.265499 0.872318
44.900000 0.266203 0.871842
45.000000 0.266919 0.871365
45.100000 0.267639 0.870886
45.200000 0.268368 0.870405
45.300000 0.269099 0.869921
45.400000 0.269838 0.869435
45.500000 0.270583 0.868947
45.600000 0.271338 0.868457
45.700000 0.272103 0.867964
45.800000 0.272867 0.867469
45.900000 0.273643 0.866972
46.000000 0.274422 0.866472
46.100000 0.275211 0.865971
46.200000 0.276007 0.865466
46.300000 0.276812 0.864959
46.400000 0.277622 0.864450
46.500000 0.278439 0.863938
46.600000 0.279265 0.863424
46.700000 0.280098 0.862908
46.800000 0.280938 0.862388
46.900000 0.281785 0.861866
47.000000 0.282644 0.861342
47.100000 0.283508 0.860815
47.200000 0.284375 0.860286
47.300000 0.285255 0.859753
47.400000 0.286143 0.859218
47.500000 0.287035 0.858681
47.600000 0.287940 0.858140
47.700000 0.288849 0.857597
47.800000 0.289769 0.857052
47.900000 0.290694 0.856503
48.000000 0.291630 0.855951
48.100000 0.292575 0.855397
48.200000 0.293525 0.854840
48.300000 0.294487 0.854279
48.400000 0.295455 0.853717
48.500000 0.296432 0.853150
48.600000 0.297415 0.852581
48.700000 0.298411 0.852010
48.800000 0.299416 0.851434
48.900000 0.300423 0.850856
49.000000 0.301446 0.850275
49.100000 0.302476 0.849690
49.200000 0.303511 0.849103
49.300000 0.304558 0.848513
49.400000 0.305618 0.847919
49.500000 0.306680 0.847322
49.600000 0.307757 0.846722
49.700000 0.308841 0.846118
49.800000 0.309933 0.845511
49.900000 0.311036 0.844901
50.000000 0.312145 0.844287
50.100000 0.313266 0.843670
50.200000 0.314397 0.843050
50.300000 0.315535 0.842426
50.400000 0.316687 0.841798
50.500000 0.317846 0.841168
50.600000 0.319013 0.840533
50.700000 0.320190 0.839895
50.800000 0.321378 0.839253
50.900000 0.322576 0.838608
51.000000 0.323783 0.837959
51.100000 0.324997 0.837306
51.200000 0.326227 0.836650
51.300000 0.327464 0.835990
51.400000 0.328712 0.835326
51.500000 0.329966 0.834658
51.600000 0.331239 0.833987
51.700000 0.332515 0.833311
51.800000 0.333800 0.832632
51.900000 0.335098 0.831949
52.000000 0.336409 0.831262
52.100000 0.337724 0.830570
52.200000 0.339056 0.829874
52.300000 0.340396 0.829175
52.400000 0.341748 0.828472
52.500000 0.343106 0.827764
52.600000 0.344475 0.827052
52.700000 0.345859 0.826336
52.800000 0.347251 0.825616
52.900000 0.348655 0.824892
53.000000 0.350066 0.824163
53.100000 0.351488 0.823430
53.200000 0.352928 0.822692
53.300000 0.354369 0.821950
53.400000 0.355828 0.821204
53.500000 0.357293 0.820453
53.600000 0.358772 0.819697
53.700000 0.360262 0.818937
53.800000 0.361760 0.818173
53.900000 0.363272 0.817404
54.000000 0.364791 0.816630
54.100000 0.366324 0.815852
54.200000 0.367864 0.815069
54.300000 0.369423 0.814281
54.400000 0.370991 0.813489
54.500000 0.372567 0.812691
54.600000 0.374154 0.811889
54.700000 0.375753 0.811082
54.800000 0.377361 0.810270
54.900000 0.378987 0.809453
55.000000 0.380614 0.808631
55.100000 0.382257 0.807804
55.200000 0.383912 0.806972
55.300000 0.385582 0.806135
55.400000 0.387257 0.805293
55.500000 0.388942 0.804446
55.600000 0.390641 0.803593
55.700000 0.392350 0.802736
55.800000 0.394070 0.801873
55.900000 0.395805 0.801005
56.000000 0.397541 0.800131
56.100000 0.399304 0.799252
56.200000 0.401069 0.798368
56.300000 0.402842 0.797478
56.400000 0.404632 0.796583
56.500000 0.406429 0.795682
56.600000 0.408238 0.794776
56.700000 0.410060 0.793864
56.800000 0.411895 0.792947
56.900000 0.413737 0.792024
57.000000 0.415587 0.791096
57.100000 0.417452 0.790161
57.200000 0.419329 0.789222
57.300000 0.421215 0.788276
57.400000 0.423112 0.787324
57.500000 0.425016 0.786367
57.600000 0.426934 0.785404
57.700000 0.428867 0.784435
57.800000 0.430807 0.783459
57.900000 0.432758 0.782479
58.000000 0.434720 0.781491
58.100000 0.436688 0.780499
58.200000 0.438671 0.779499
58.300000 0.440662 0.778494
58.400000 0.442666 0.777483
58.500000 0.444677 0.776466
58.600000 0.446700 0.775442
58.700000 0.448730 0.774412
58.800000 0.450775 0.773376
58.900000 0.452822 0.772334
59.000000 0.454893 0.771285
59.100000 0.456961 0.770230
59.200000 0.459040 0.769169
59.300000 0.461132 0.768101
59.400000 0.463237 0.767027
59.500000 0.465349 0.765947
59.600000 0.467467 0.764860
59.700000 0.469596 0.763766
59.800000 0.471732 0.762666
59.900000 0.473882 0.761559
60.000000 0.476032 0.760446
60.100000 0.478204 0.759326
60.200000 0.480371 0.758200
60.300000 0.482555 0.757066
60.400000 0.484750 0.755927
60.500000 0.486944 0.754780
60.600000 0.489159 0.753627
60.700000 0.491372 0.752466
60.800000 0.493592 0.751300
60.900000 0.495822 0.750126
61.000000 0.498066 0.748945
61.100000 0.500314 0.747758
61.200000 0.502564 0.746563
61.300000 0.504827 0.745362
61.400000 0.507096 0.744154
61.500000 0.509373 0.742939
61.600000 0.511656 0.741717
61.700000 0.513943 0.740488
61.800000 0.516241 0.739251
61.900000 0.518540 0.738008
62.000000 0.520847 0.736758
62.100000 0.523161 0.735500
62.200000 0.525481 0.734236
62.300000 0.527810 0.732964
62.400000 0.530138 0.731686
62.500000 0.532474 0.730400
62.600000 0.534817 0.729107
62.700000 0.537165 0.727807
62.800000 0.539516 0.726499
62.900000 0.541874 0.725184
63.000000 0.544226 0.723863
63.100000 0.546593 0.722534
63.200000 0.548963 0.721197
63.300000 0.551332 0.719854
63.400000 0.553706 0.718503
63.500000 0.556089 0.717145
63.600000 0.558468 0.715779
63.700000 0.560854 0.714407
63.800000 0.563234 0.713027
63.900000 0.565623 0.711639
64.000000 0.568017 0.710245
64.100000 0.570405 0.708843
64.200000 0.572799 0.707433
64.300000 0.575195 0.706017
64.400000 0.577600 0.704593
64.500000 0.579994 0.703161
64.600000 0.582388 0.701723
64.700000 0.584788 0.700277
64.800000 0.587189 0.698824
64.900000 0.589587 0.697363
65.000000 0.591982 0.695895
65.100000 0.594386 0.694419
65.200000 0.596779 0.692936
65.300000 0.599171 0.691446
65.400000 0.601567 0.689949
65.500000 0.603960 0.688444
65.600000 0.606349 0.686932
65.700000 0.608739 0.685413
65.800000 0.611122 0.683886
65.900000 0.613505 0.682352
66.000000 0.615878 0.680811
66.100000 0.618249 0.679262
66.200000 0.620629 0.677707
66.300000 0.622993 0.676144
66.400000 0.625362 0.674573
66.500000 0.627720 0.672996
66.600000 0.630070 0.671411
66.700000 0.632420 0.669819
66.800000 0.634761 0.668220
66.900000 0.637097 0.666614
67.000000 0.639429 0.665000
67.100000 0.641750 0.663380
67.200000 0.644064 0.661752
67.300000 0.646369 0.660117
67.400000 0.648669 0.658476
67.500000 0.650970 0.656827
67.600000 0.653251 0.655171
67.700000 0.655531 0.653508
67.800000 0.657804 0.651838
67.900000 0.660059 0.650162
68.000000 0.662307 0.648478
68.100000 0.664552 0.646787
68.200000 0.666780 0.645090
68.300000 0.668994 0.643386
68.400000 0.671203 0.641675
68.500000 0.673399 0.639958
68.600000 0.675587 0.638233
68.700000 0.677764 0.636502
68.800000 0.679929 0.634765
68.900000 0.682062 0.633020
69.000000 0.684220 0.631270
69.100000 0.686328 0.629512
69.200000 0.688446 0.627749
69.300000 0.690548 0.625979
69.400000 0.692625 0.624202
69.500000 0.694686 0.622419
69.600000 0.696748 0.620630
69.700000 0.698775 0.618834
69.800000 0.700802 0.617033
69.900000 0.702810 0.615225
70.000000 0.704805 0.613411
70.100000 0.706768 0.611591
70.200000 0.708727 0.609765
70.300000 0.710670 0.607933
70.400000 0.712584 0.606095
70.500000 0.714494 0.604251
70.600000 0.716382 0.602402
70.700000 0.718243 0.600546
70.800000 0.720094 0.598685
70.900000 0.721933 0.596819
71.000000 0.723737 0.594947
71.100000 0.725528 0.593069
71.200000 0.727297 0.591186
71.300000 0.729048 0.589298
71.400000 0.730773 0.587404
71.500000 0.732496 0.585505
71.600000 0.734185 0.583601
71.700000 0.735850 0.581691
71.800000 0.737485 0.579777
71.900000 0.739121 0.577858
72.000000 0.740716 0.575933
72.100000 0.742296 0.574004
72.200000 0.743844 0.572070
72.300000 0.745380 0.570132
72.400000 0.746884 0.568188
72.500000 0.748366 0.566240
72.600000 0.749833 0.564288
72.700000 0.751260 0.562331
72.800000 0.752671 0.560370
72.900000 0.754067 0.558405
73.000000 0.755412 0.556435
73.100000 0.756748 0.554462
73.200000 0.758060 0.552484
73.300000 0.759349 0.550502
73.400000 0.760607 0.548517
73.500000 0.761840 0.546528
73.600000 0.763043 0.544535
73.700000 0.764213 0.542538
73.800000 0.765371 0.540538
73.900000 0.766492 0.538534
74.000000 0.767594 0.536527
74.100000 0.768661 0.534517
74.200000 0.769705 0.532503
74.300000 0.770705 0.530487
74.400000 0.771701 0.528467
74.500000 0.772651 0.526444
74.600000 0.773583 0.524419
74.700000 0.774481 0.522391
74.800000 0.775344 0.520360
74.900000 0.776182 0.518326
75.000000 0.776987 0.516290
75.100000 0.777777 0.514252
75.200000 0.778534 0.512211
75.300000 0.779251 0.510168
75.400000 0.779943 0.508123
75.500000 0.780605 0.506076
75.600000 0.781239 0.504026
75.700000 0.781839 0.501976
75.800000 0.782413 0.499923
